ID,Country,Place.Name,Latitude,Longitude
2460,DE,Osterhofen,48.7,13.0167
8017,DE,Wildenberg,48.7,13.3833
1280,DE,Uhingen,48.7069,9.594
1702,DE,G<f6>ppingen,48.7075,9.6514
2707,DE,Calw,48.708,8.7529
8248,DE,Reichenbach,48.708,9.4534
2029,DE,Grafenau,48.7083,8.9183
2018,DE,Sindelfingen,48.7094,8.9988
7554,DE,Lauterstein,48.7101,9.8651
6890,DE,Ebersbach An Der Fils,48.7134,9.5062
2046,DE,Deizisau,48.7142,9.378
3158,DE,Plochingen,48.7154,9.4169
1547,DE,Manching,48.7157,11.5182
344,DE,Ostfildern,48.7167,9.2667
1874,DE,Ebersbach,48.7167,9.5333
4258,DE,Bissingen,48.7167,10.6167
7231,DE,Oberhausen,48.7167,11.1
5703,DE,Weichering,48.7167,11.3167
8377,DE,Hebramsdorf,48.7167,12.1333
8759,DE,Salzburg,48.7167,12.2167
7264,DE,Am See,48.7167,13.2667
4603,DE,F<fc>rstenstein,48.7167,13.3333
4380,DE,F<fc>rsteneck,48.7167,13.4667
1875,DE,Sindelfingen,48.7172,8.9684
1548,DE,Ingolstadt,48.7212,11.4096
4776,DE,Mengkofen,48.7224,12.4449
1626,DE,Sindelfingen,48.7233,9.0077
2576,DE,Neuburg,48.7241,11.1785
5864,DE,Neuburg An Der Donau,48.7241,11.1785
5115,DE,Weisenbach,48.725,8.35
2212,DE,Tittling,48.725,13.4
4605,DE,Witzmannsberg,48.725,13.4
3518,DE,Rechberghausen,48.7258,9.6426
1363,DE,Donauw<f6>rth,48.7291,10.7687
4423,DE,Ernsgaden,48.7295,11.5678
5795,DE,Iggensbach,48.7302,13.1382
1761,DE,Esslingen,48.7323,9.3255
5114,DE,Lichtenau,48.7333,8.0167
3640,DE,Althengstett,48.7333,8.8167
2894,DE,Altbach,48.7333,9.3833
5260,DE,Baltmannsweiler,48.7333,9.45
6493,DE,Amerdingen,48.7333,10.4833
6101,DE,Neuburg-donau,48.7333,11.1833
2644,DE,Train,48.7333,11.8333
7305,DE,Neufahrn,48.7333,12.1833
2961,DE,Wallersdorf,48.7333,12.75
3599,DE,Aholming,48.7333,12.9167
8285,DE,Reckendorf,48.7333,13.0833
4598,DE,R<f6>hrnbach,48.7333,13.5333
2974,DE,Waldkirchen,48.7333,13.6
5379,DE,Jandelsbrunn,48.7333,13.7
1285,DE,Esslingen,48.7361,9.2977
1286,DE,Esslingen,48.7394,9.3061
3172,DE,Magstadt,48.7402,8.9662
4247,DE,K<f6>nigsbronn,48.7406,10.1152
1213,DE,Baden-baden,48.75,8.25
8164,DE,Baden,48.75,8.25
2981,DE,Bad Wildbad,48.75,8.55
6575,DE,Esslingen,48.75,9.3
4465,DE,B<f6>rtlingen,48.75,9.6333
4786,DE,Birenbach,48.75,9.6667
8760,DE,Maitis,48.75,9.7167
8396,DE,Hummelshalden,48.75,9.7833
4240,DE,Bartholom<e4>,48.75,9.9833
6103,DE,Graisbach,48.75,10.9
3188,DE,Rennertshofen,48.75,11.0667
4691,DE,Siegenburg,48.75,11.85
3846,DE,Moos,48.75,12.9667
3689,DE,Sch<f6>llnach,48.75,13.1833
4316,DE,Neureichenau,48.75,13.75
7656,DE,Aichwald,48.7503,9.387
740,DE,Ingolstadt,48.7515,11.4588
7934,DE,Rheinmuenster,48.7522,8.0089
2777,DE,Weil Der Stadt,48.7557,8.8619
2346,DE,Gernsbach,48.7587,8.3375
3786,DE,Sinzheim,48.7638,8.1666
6188,DE,Loffenau,48.7667,8.3833
3847,DE,Bad Liebenzell,48.7667,8.7333
280,DE,Stuttgart,48.7667,9.1833
8387,DE,Krummhardt,48.7667,9.4
4787,DE,Adelberg,48.7667,9.6
4133,DE,W<e4>schenbeuren,48.7667,9.6833
2073,DE,Waldstetten,48.7667,9.8167
4299,DE,Kaisheim,48.7667,10.8
1489,DE,Ingolstadt,48.7667,11.4147
2531,DE,Vohburg,48.7667,11.6167
5930,DE,M<fc>nchsm<fc>nster,48.7667,11.6833
595,DE,Rohr,48.7667,11.9667
4688,DE,Mallersdorf-pfaffenberg,48.7667,12.2333
3680,DE,Leiblfing,48.7667,12.5167
3875,DE,Otzing,48.7667,12.8167
5294,DE,Niederalteich,48.7667,13.0333
8402,DE,Thurmansbang,48.7667,13.3167
1863,DE,Esslingen,48.769,9.3122
6750,DE,Ingolstadt,48.775,11.3914
3428,DE,Neresheim,48.7756,10.3107
681,DE,Ingolstadt,48.776,11.4459
1241,DE,Plattling,48.7775,12.8788
1416,DE,Renningen,48.7801,8.9321
2435,DE,Sch<f6>mberg,48.7833,8.65
7638,DE,Kernen Im Remstal,48.7833,9.3333
5867,DE,M<f6>nchsdeggingen,48.7833,10.5833
8351,DE,Harthof,48.7833,10.7167
6213,DE,Egweil,48.7833,11.2333
7966,DE,Laaber,48.7833,12.0333
3636,DE,Mallersdorf,48.7833,12.25
3464,DE,Saldenburg,48.7833,13.35
4854,DE,Perlesreut,48.7833,13.45
8861,DE,Niederperlesreut,48.7833,13.45
1793,DE,Oberkochen,48.7839,10.1055
6660,DE,Schw<e4>bisch Gm<fc>nd,48.7852,9.8176
2653,DE,Harburg,48.7857,10.6927
3007,DE,Heubach,48.7891,9.9336
138,DE,Leonberg,48.7895,9.013
2729,DE,Gerlingen,48.7944,9.0492
2047,DE,Lorch,48.7955,9.7034
6989,DE,Dobel,48.7971,8.497
220,DE,Schw<e4>bisch Gm<fc>nd,48.7989,9.7989
3766,DE,Pl<fc>derhausen,48.7993,9.5946
2745,DE,H<fc>gelsheim,48.8,8.1167
3109,DE,Iffezheim,48.8,8.1333
819,DE,Gaggenau,48.8,8.3333
3589,DE,Bad Herrenalb,48.8,8.4333
3723,DE,H<f6>fen An Der Enz,48.8,8.5833
6832,DE,Neuhausen,48.8,8.7833
8663,DE,Bad Cannstatt,48.8,9.2
6891,DE,Beutelsbach,48.8,9.3833
7820,DE,Elchingen,48.8,10.2667
2400,DE,Wellheim,48.8,11.1
8730,DE,Wolkertshofen,48.8,11.2667
1948,DE,Lenting,48.8,11.4667
5380,DE,Laberweinting,48.8,12.3167
3528,DE,Oberschneiding,48.8,12.65
7945,DE,Grafling,48.8,12.7333
7267,DE,Auerbach,48.8,13.1
5064,DE,Grattersdorf,48.8,13.15
3300,DE,Grainet,48.8,13.65
1648,DE,Stuttgart,48.8026,9.2177
1281,DE,Winterbach,48.803,9.4791
3156,DE,Heimsheim,48.8055,8.8604
2219,DE,Rutesheim,48.8069,8.9524
8479,DE,Waiblingen,48.8075,9.3224
1262,DE,Schorndorf,48.808,9.5233
1243,DE,Fellbach,48.8086,9.2792
4426,DE,Neustadt An Der Donau,48.8091,11.7619
3791,DE,M<f6>ttingen,48.8093,10.5902
3045,DE,Abensberg,48.8109,11.8595
7639,DE,Remshalden,48.8151,9.4239
3374,DE,Freyung,48.8154,13.548
1748,DE,Korntal-m<fc>nchingen,48.8167,9.1167
6312,DE,Weinstadt-endersbach,48.8167,9.3667
3241,DE,Urbach,48.8167,9.5833
3463,DE,Mutlangen,48.8167,9.8
5444,DE,M<f6>gglingen,48.8167,9.9667
4521,DE,Ederheim,48.8167,10.4667
6470,DE,F<fc>nfstetten,48.8167,10.7667
3315,DE,Hepberg,48.8167,11.4667
3171,DE,K<f6>sching,48.8167,11.5
5293,DE,Pf<f6>rring,48.8167,11.6833
6093,DE,Langquaid,48.8167,12.05
8068,DE,Utting,48.8167,13.1
6091,DE,Ringelai,48.8167,13.4833
7073,DE,Hinterschmiding,48.8167,13.6
1822,DE,Schw<e4>bisch Gm<fc>nd,48.8169,9.7793
6860,DE,Bobingen,48.8198,9.9175
2101,DE,Essingen,48.8208,10.0293
1760,DE,Ditzingen,48.8217,9.0647
218,DE,Aalen,48.822,10.0654
778,DE,Fellbach,48.8239,9.272
2214,DE,Gaimersheim,48.8251,11.3669
3941,DE,Kuppenheim,48.8278,8.2592
6652,DE,Waiblingen,48.8285,9.3131
7899,DE,Korntal,48.8322,9.1214
4440,DE,Bischweier,48.8333,8.2833
7107,DE,Schielberg,48.8333,8.45
7256,DE,Neuenburg,48.8333,8.5833
5859,DE,Engelsbrand,48.8333,8.65
3619,DE,Unterreichenbach,48.8333,8.7167
3576,DE,Tiefenbronn,48.8333,8.8
2689,DE,Weissach,48.8333,8.9167
6761,DE,Waiblingen,48.8333,9.3
3660,DE,Iggingen,48.8333,9.8833
1970,DE,Aalen,48.8333,10.1
8829,DE,Unterriffingen,48.8333,10.3167
8809,DE,Kleinerdlingen,48.8333,10.4833
8332,DE,Konstein,48.8333,11.0667
3845,DE,Wettstetten,48.8333,11.4167
6186,DE,Oberdolling,48.8333,11.5833
3988,DE,Schierling,48.8333,12.1333
4581,DE,Geiselh<f6>ring,48.8333,12.3833
8483,DE,Straubing,48.8333,12.5333
8650,DE,Geltolfing,48.8333,12.6167
4585,DE,Mariaposching,48.8333,12.8
7084,DE,Sch<f6>fweg,48.8342,13.2371
1900,DE,Friolzheim,48.8364,8.8383
1197,DE,Stuttgart,48.837,9.227
6711,DE,Aalen,48.8409,10.0931
1767,DE,Waiblingen,48.843,9.31
328,DE,Deggendorf,48.8447,12.9584
1962,DE,Aiterhofen,48.8448,12.6245
3620,DE,Salching,48.8448,12.6245
1284,DE,N<f6>rdlingen,48.8484,10.5055
8381,DE,Wintersdorf,48.85,8.1333
7540,DE,Straubenhardt,48.85,8.5333
4430,DE,Wimsheim,48.85,8.8333
2913,DE,Korb,48.85,9.3667
2087,DE,Alfdorf,48.85,9.7167
2251,DE,Durlangen,48.85,9.8
2465,DE,Leinzell,48.85,9.8833
4202,DE,Heuchlingen,48.85,9.95
7290,DE,R<f6>gling,48.85,10.95
5774,DE,Pietenfeld,48.85,11.25
3179,DE,Stammham,48.85,11.4667
7303,DE,Hausen,48.85,12
6322,DE,Lalling,48.85,13.1833
4606,DE,Hohenau,48.85,13.4833
6154,DE,Mindelstetten,48.8512,11.6439
6830,DE,Grafenau,48.8537,13.3993
820,DE,Rastatt,48.8572,8.1959
3008,DE,Bopfingen,48.8578,10.3553
6589,DE,Aalen,48.8641,10.1044
4388,DE,Hemmingen,48.8646,9.0375
7985,DE,Rheinau,48.8667,8.2
7641,DE,Marxzell,48.8667,8.45
2217,DE,Birkenfeld,48.8667,8.6333
4845,DE,Wurmberg,48.8667,8.8167
7574,DE,Berglen,48.8667,9.4667
5099,DE,G<f6>ggingen,48.8667,9.8833
2381,DE,Lauchheim,48.8667,10.25
3658,DE,Aufhausen,48.8667,12.2833
4027,DE,Metten,48.8667,12.9167
6301,DE,Philippsreut,48.8667,13.6833
1417,DE,Kornwestheim,48.8675,9.1837
2911,DE,Muggensturm,48.8682,8.2809
1172,DE,Schwaikheim,48.8687,9.3554
1804,DE,Pforzheim,48.8696,8.6704
2955,DE,Wemding,48.873,10.7119
8135,DE,Pattonville,48.8734,9.2248
2003,DE,Winnenden,48.8734,9.3908
8447,DE,Ludwigsburg,48.8783,9.2673
1955,DE,Schwieberdingen,48.8806,9.084
2577,DE,Rudersberg,48.8814,9.5296
3048,DE,Wallerstein,48.8832,10.4756
3255,DE,<d6>tigheim,48.8833,8.2333
1794,DE,Malsch,48.8833,8.3333
1531,DE,Pforzheim,48.8833,8.7
3568,DE,Wiernsheim,48.8833,8.85
8708,DE,Iptingen,48.8833,8.9
2504,DE,M<f6>glingen,48.8833,9.1333
3432,DE,Leutenbach,48.8833,9.4
2520,DE,Welzheim,48.8833,9.65
3043,DE,Abtsgm<fc>nd,48.8833,10
2472,DE,Westhausen,48.8833,10.1833
7115,DE,Kirchheim Am Ries,48.8833,10.4
3851,DE,Neusch<f6>nau,48.8833,13.4833
1297,DE,Straubing,48.8835,12.5797
5860,DE,Pforzheim,48.8851,8.7307
3524,DE,Eberdingen,48.8852,8.9962
3868,DE,Niederwinkling,48.8882,12.7985
6639,DE,Ludwigsburg,48.8901,9.1746
1591,DE,Ludwigsburg,48.8909,9.1898
6707,DE,Pforzheim,48.8915,8.7156
1730,DE,Pforzheim,48.8919,8.6985
6539,DE,Ludwigsburg,48.8924,9.218
1943,DE,Eichst<e4>tt,48.8974,11.1716
7553,DE,Keltern,48.9,8.5833
8550,DE,Pforzheim,48.9,8.5833
8399,DE,Ludwigsburg-eglosheim,48.9,9.1667
3206,DE,Allmersbach Im Tal,48.9,9.4667
3385,DE,Allmersbach,48.9,9.4667
4907,DE,Obergr<f6>ningen,48.9,9.9167
1998,DE,H<fc>ttlingen,48.9,10.1
4432,DE,Altmannstein,48.9,11.65
3810,DE,Saal,48.9,11.9333
6191,DE,Hagelstadt,48.9,12.2167
7313,DE,Rain,48.9,12.4667
8329,DE,Langdorf,48.9,13.35
4942,DE,Sankt Oswald,48.9,13.4167
1717,DE,Pforzheim,48.9006,8.6697
3491,DE,Asperg,48.9049,9.1389
6538,DE,Ludwigsburg,48.907,9.2174
1442,DE,Ludwigsburg,48.9076,9.1776
2150,DE,Kelheim,48.909,11.8759
2554,DE,Bogen,48.9115,12.695
6741,DE,Bietigheim,48.9167,8.25
5957,DE,Etzenrot,48.9167,8.4667
7598,DE,Karlsbad,48.9167,8.5
1951,DE,Ispringen,48.9167,8.6667
4026,DE,Niefern,48.9167,8.7833
7250,DE,Niefern-<f6>schelbronn,48.9167,8.7833
2575,DE,Affalterbach,48.9167,9.3167
7096,DE,Alth<fc>tte,48.9167,9.5667
4325,DE,Wolferstadt,48.9167,10.7833
8020,DE,Gundelsheim,48.9167,10.85
8075,DE,Preith,48.9167,11.2
7141,DE,Thalmassing,48.9167,12.1667
5063,DE,Alteglofsheim,48.9167,12.2
4610,DE,Riekofen,48.9167,12.35
2787,DE,Parkstetten,48.9167,12.6
5066,DE,Schwarzach,48.9167,12.8167
3880,DE,Bernried,48.9167,12.8833
3106,DE,Bischofsmais,48.9167,13.0833
2178,DE,Tamm,48.9204,9.1287
3506,DE,Markgr<f6>ningen,48.9213,9.0679
2271,DE,Neuler,48.9248,10.0645
2901,DE,Pappenheim,48.9278,10.9662
7546,DE,Rainau,48.9279,10.1372
6900,DE,Freiberg Am Neckar,48.9296,9.202
8495,DE,Pforzheim,48.93,8.6448
2445,DE,Gschwend,48.9304,9.741
6058,DE,Spiegelau,48.9313,13.3643
8244,DE,Illingen,48.9333,8.2167
3479,DE,Kieselbronn,48.9333,8.75
2351,DE,Vaihingen,48.9333,8.9667
5895,DE,Oberriexingen,48.9333,9.0333
1271,DE,Freiberg,48.9333,9.2
7015,DE,Marbach Am Neckar,48.9333,9.25
7763,DE,Marbach,48.9333,9.25
305,DE,Erdmannhausen,48.9333,9.3
4095,DE,Burgstetten,48.9333,9.3667
4495,DE,Kaisersbach,48.9333,9.65
2227,DE,Unterschneidheim,48.9333,10.3667
6449,DE,Marktoffingen,48.9333,10.4833
5425,DE,Denkendorf,48.9333,11.45
3074,DE,Essing,48.9333,11.7833
4607,DE,Ihrlerstein,48.9333,11.8667
2457,DE,Bad Abbach,48.9333,12.05
4690,DE,K<f6>fering,48.9333,12.2
7514,DE,Auenwald,48.9343,9.5252
6920,DE,Vaihingen An Der Enz,48.9354,8.9606
3242,DE,Durmersheim,48.9386,8.274
6366,DE,Benningen Am Neckar,48.9398,9.2382
8297,DE,D<f6>rndorf,48.9413,11.4774
1617,DE,Backnang,48.9432,9.433
686,DE,Ettlingen,48.9445,8.4027
8531,DE,Munich,48.9448,10.5948
6329,DE,Au Am Rhein,48.9454,8.2464
1015,DE,M<fc>hlacker,48.9471,8.8392
3617,DE,Hunderdorf,48.9488,12.727
5959,DE,Wilferdingen,48.95,8.5667
7894,DE,Kampfelbach,48.95,8.6167
8152,DE,Bilfingen,48.95,8.6167
3929,DE,Eisingen,48.95,8.6667
4131,DE,Illingen,48.95,8.9167
2176,DE,Benningen,48.95,9.25
8163,DE,Rielingshausen,48.95,9.3167
8311,DE,Kirchberg,48.95,9.3333
5135,DE,Adelmannsfelden,48.95,10.0167
3453,DE,Oettingen,48.95,10.6
3485,DE,Pollenfeld,48.95,11.2
5338,DE,Preith,48.95,11.2
3693,DE,Mintraching,48.95,12.2333
5312,DE,Aholfing,48.95,12.4667
5635,DE,Kirchroth,48.95,12.55
4233,DE,Steinach,48.95,12.6167
5797,DE,Rinchnach,48.95,13.2
7583,DE,Remchingen,48.9513,8.5732
2930,DE,Treuchtlingen,48.9527,10.9156
5915,DE,Kipfenberg,48.9533,11.3973
8229,DE,Illingen,48.9537,8.9156
1946,DE,S<e4>chsenheim,48.9584,9.0708
8424,DE,Bietigheim-bissingen,48.9584,9.0708
2454,DE,Pleidelsheim,48.9602,9.2058
3290,DE,Ingersheim,48.9611,9.1761
219,DE,Ellwangen,48.9623,10.1545
3890,DE,Sersheim,48.9639,9.0123
512,DE,Karlsruhe,48.9661,8.4043
4222,DE,K<f6>nigsbach-stein,48.9667,8.6167
4687,DE,K<f6>nigsbach,48.9667,8.6167
7130,DE,Neulingen,48.9667,8.7
8506,DE,Pforzheim,48.9667,8.7
2782,DE,<d6>lbronn-d<fc>rrn,48.9667,8.75
3807,DE,<d6>tisheim,48.9667,8.8
1445,DE,Bietigheim-bissingen,48.9667,9.1333
3005,DE,Murr,48.9667,9.2667
4378,DE,Steinheim,48.9667,9.2833
2242,DE,Aspach,48.9667,9.4
8325,DE,Sulzbach,48.9667,9.85
6110,DE,Fremdingen,48.9667,10.4667
3269,DE,Riedenburg,48.9667,11.6833
4583,DE,Pfatter,48.9667,12.3833
4689,DE,Gotteszell,48.9667,12.9667
1373,DE,Regen,48.9667,13.1333
1441,DE,Marbach,48.97,9.3286
3826,DE,Obertraubling,48.9713,12.175
7475,DE,Rheinstetten,48.9722,8.2944
6447,DE,Tannhausen,48.978,10.3581
3076,DE,Murrhardt,48.9783,9.5864
7238,DE,Berg,48.9833,8.2
6026,DE,Neuburg,48.9833,8.25
1527,DE,Besigheim,48.9833,9.1333
4437,DE,Hessigheim,48.9833,9.2
7875,DE,Allmersbach,48.9833,9.3833
2654,DE,Oppenweiler,48.9833,9.45
8138,DE,Reichenberg,48.9833,9.4667
8586,DE,Fornsbach,48.9833,9.65
5149,DE,Fichtenberg,48.9833,9.7167
7444,DE,Mittelrot,48.9833,9.7333
7949,DE,Gerau,48.9833,10.3
1861,DE,Pentling,48.9833,12.0667
6812,DE,Neukirchen,48.9833,12.7667
5899,DE,Ruhmannsfelden,48.9833,12.9833
8053,DE,March,48.9833,13.0667
7065,DE,Frauenau,48.9833,13.3
1699,DE,Neutraubling,48.9834,12.2042
7538,DE,Pfinztal,48.9862,8.5446
823,DE,Karlsruhe,48.9907,8.3719
3360,DE,Maulbronn,48.9961,8.798
1409,DE,Regensburg,48.9965,12.1202
5642,DE,W<f6>rth An Der Donau,48.9987,12.406
8281,DE,W<f6>rth,48.9987,12.406
6111,DE,St<f6>dtlen,49,10.3
6140,DE,Kinding,49,11.3833
6023,DE,Painten,49,11.8167
3438,DE,Sinzing,49,12.0333
6283,DE,Haselbach,49,12.7
4692,DE,Sankt Englmar,49,12.8167
8624,DE,Vorderdietzberg,49,13.0167
687,DE,Karlsruhe,49.0003,8.4776
3538,DE,Gro<df>bottwar,49.0007,9.2973
1298,DE,Regensburg,49.0007,12.0734
3325,DE,Mundelsheim,49.0008,9.2078
792,DE,Karlsruhe,49.0019,8.4287
1734,DE,Barbing,49.0021,12.1974
186,DE,Gaildorf,49.003,9.7557
6477,DE,B<fc>hlerzell,49.0033,9.9206
3469,DE,L<f6>chgau,49.0043,9.1044
1449,DE,Karlsruhe,49.0044,8.5209
1377,DE,Karlsruhe,49.0047,8.3858
7259,DE,Freudental,49.0065,9.0564
1279,DE,Karlsruhe,49.0078,8.4199
787,DE,Karlsruhe,49.0083,8.3979
1716,DE,Karlsruhe,49.0111,8.3601
3294,DE,Walheim,49.0142,9.1511
1296,DE,Regensburg,49.0143,12.1427
6503,DE,Karlsruhe,49.0148,8.3521
192,DE,Regensburg,49.015,12.0956
991,DE,Regensburg,49.0153,12.0577
7295,DE,Rosenberg,49.0167,10.0167
6985,DE,Ellenberg,49.0167,10.2167
7293,DE,Heidenheim,49.0167,10.75
5939,DE,Markt Berolzheim,49.0167,10.85
3859,DE,Sch<f6>nhofen,49.0167,11.9667
3958,DE,Tegernheim,49.0167,12.1833
2679,DE,Wiesent,49.0167,12.3833
3908,DE,Patersdorf,49.0167,12.9833
824,DE,Karlsruhe,49.0224,8.3742
3593,DE,Erligheim,49.0225,9.0972
2781,DE,Hagenbach,49.023,8.2523
7529,DE,Walzbachtal,49.0253,8.5989
2161,DE,Oberstenfeld,49.0261,9.3208
6363,DE,Jagstzell,49.0262,10.0998
2756,DE,Knittlingen,49.0275,8.7539
4484,DE,Nittendorf,49.0308,11.9902
688,DE,Regensburg,49.0312,12.1022
2887,DE,Beilngries,49.0315,11.4738
5606,DE,Deuerling,49.0333,11.9
8172,DE,Waldetzenberg,49.0333,11.9167
2864,DE,Donaustauf,49.0333,12.2167
2698,DE,Wiesenfelden,49.0333,12.5333
1776,DE,Zwiesel,49.0333,13.25
4062,DE,Lindberg,49.0333,13.25
502,DE,Bretten,49.0342,8.716
8822,DE,Karlsruhe-hagsfeld,49.0369,8.4622
3412,DE,Dietfurt,49.0375,11.5839
6740,DE,Weingarten,49.0376,8.5212
3092,DE,Hemau,49.0383,11.8522
4593,DE,Wassertr<fc>dingen,49.0391,10.5995
2642,DE,Beilstein,49.0394,9.315
1278,DE,Karlsruhe,49.0401,8.3936
1244,DE,B<f6>nnigheim,49.0406,9.0928
6390,DE,B<fc>hlertann,49.0417,9.9086
3928,DE,Cleebronn,49.045,9.0369
6310,DE,Kirchheim Am Neckar,49.045,9.1422
7257,DE,Kirchheim,49.045,9.1422
2166,DE,Neckarwestheim,49.0469,9.19
7980,DE,Steinfeld,49.0483,8.0369
6644,DE,Regensburg,49.0499,12.1006
7432,DE,Schweigen-rechtenbach,49.05,7.95
8322,DE,Keilberg,49.05,12.1667
8078,DE,Lichtenwald,49.05,12.2667
8813,DE,Heilbrunn,49.05,12.5667
6281,DE,Stallwang,49.05,12.6667
6022,DE,Geiersthal,49.05,12.9833
2527,DE,Sternenfels,49.0514,8.8508
1706,DE,Ilsfeld,49.0555,9.2543
4239,DE,Zaberfeld,49.0561,8.9269
1341,DE,Lappersdorf,49.0569,12.09
1329,DE,W<f6>rth,49.0581,8.2486
7091,DE,W<f6>rth Am Rhein,49.0581,8.2486
4238,DE,Gondelsheim,49.0592,8.6583
8042,DE,Auenstein,49.0594,9.2789
2688,DE,Obersontheim,49.0614,9.8937
2350,DE,Bodenmais,49.0635,13.1044
7241,DE,Pfaffenhofen,49.0636,8.975
1953,DE,Greding,49.064,11.3313
2625,DE,Oberderdingen,49.0656,8.8031
7850,DE,Sch<f6>nau,49.0667,7.75
6494,DE,Oberotterbach,49.0667,7.9667
2069,DE,Dinkelsb<fc>hl,49.0667,10.3256
2796,DE,Ellingen,49.0667,10.9667
8508,DE,Regensburg,49.0667,12
7360,DE,Hainsacker,49.0667,12.05
5065,DE,Brennberg,49.0667,12.4
7298,DE,Rettenbach,49.0667,12.45
3114,DE,G<fc>glingen,49.0697,8.9944
8251,DE,Frauenzimmern,49.0703,9.0267
6234,DE,Michelbach An Der Bilz,49.0703,9.7625
2823,DE,Abstatt,49.0711,9.2928
4294,DE,Minfeld,49.0717,8.1453
2614,DE,Lauffen,49.0744,9.1469
6930,DE,Lauffen Am Neckar,49.0744,9.1469
1260,DE,Brackenheim,49.0746,9.0681
4612,DE,Wenzenbach,49.0756,12.1942
4347,DE,Mainhardt,49.0761,9.5564
6362,DE,K<fc>rnbach,49.0775,8.8456
2102,DE,W<fc>stenrot,49.0808,9.4606
5845,DE,Ludwigswinkel,49.0833,7.6667
6806,DE,Fischbach,49.0833,7.7167
7067,DE,D<f6>rrenbach,49.0833,7.9667
2720,DE,Talheim,49.0833,9.1931
7667,DE,Frankenhardt,49.0833,9.9833
7286,DE,Ehingen,49.0833,10.5333
5940,DE,Ettenstatt,49.0833,11.05
6386,DE,Nennslingen,49.0833,11.1167
6829,DE,Breitenbrunn,49.0833,11.6167
8338,DE,Eglsee,49.0833,11.9167
3309,DE,Vellberg,49.0861,9.8806
1823,DE,Kandel,49.0892,8.1842
2333,DE,Untergruppenbach,49.0914,9.2739
4584,DE,Viechtach,49.0928,12.9128
1796,DE,Eggenstein,49.0953,8.3906
2316,DE,Leopoldshafen,49.0953,8.3906
5128,DE,Eggenstein-leopoldshafen,49.0953,8.3906
4483,DE,Thalmassing,49.0959,11.2212
7548,DE,Stutensee,49.0967,8.4896
4906,DE,Beratzhausen,49.0967,11.8083
7524,DE,Oberhausen,49.0969,8.0583
4297,DE,Jockgrim,49.0989,8.2678
2719,DE,L<f6>wenstein,49.0994,9.3814
8263,DE,Rumbach,49.1,7.7833
4586,DE,Laaber,49.1,11.9
4481,DE,Bernhardswald,49.1,12.25
3420,DE,Altenthann,49.1,12.3
4905,DE,Prackenbach,49.1,12.8333
4595,DE,Pleinfeld,49.1016,10.9859
2718,DE,Flein,49.1031,9.2108
2148,DE,Bad Bergzabern,49.1035,7.9608
3923,DE,Sulzfeld,49.1044,8.8597
2681,DE,Nordheim,49.1063,9.1219
2712,DE,Berching,49.1064,11.4404
35,DE,Oberacker,49.1067,8.7131
3077,DE,Zaisenhausen,49.1067,8.8128
438,DE,Schw<e4>bisch Hall,49.1067,9.7741
5962,DE,Freckenfeld,49.1108,8.1861
7665,DE,Erlenbach,49.1108,8.1861
5537,DE,Hatzenb<fc>hl,49.1156,8.2448
7040,DE,Eppenbrunn,49.1167,7.5667
5530,DE,Bruchweiler-b<e4>renbach,49.1167,7.8
7064,DE,Schopfloch,49.1167,10.3
6308,DE,D<fc>rrwangen,49.1167,10.3833
5679,DE,Duggendorf,49.1167,11.9167
7317,DE,Bayerisch Eisenstein,49.1167,13.2
4721,DE,Neupotz,49.1178,8.3194
3704,DE,Michelfeld,49.118,9.6433
6415,DE,Pleisweiler-oberhofen,49.1181,8.0078
5741,DE,Rheinzabern,49.1181,8.2781
578,DE,Bruchsal,49.1203,8.599
7157,DE,M<fc>nzesheim,49.1222,8.7133
6598,DE,Heilbronn,49.1236,9.197
2074,DE,Gunzenhausen,49.128,10.7704
5826,DE,Heilbronn,49.1286,9.2214
2535,DE,Regenstauf,49.1289,12.1288
4349,DE,Heideck,49.1309,11.1214
7537,DE,Obersulm,49.1311,9.4044
4720,DE,Leimersheim,49.1333,8.35
5865,DE,Burk,49.1333,10.4667
4480,DE,Arnbruck,49.1333,13
1171,DE,Eppingen,49.1336,8.9097
2182,DE,Karlsdorf-neuthard,49.1351,8.5308
3761,DE,Linkenheim,49.1357,8.4057
217,DE,Crailsheim,49.136,10.0613
5481,DE,Billigheim-ingenheim,49.1367,8.0906
7159,DE,Rohrbach,49.1367,8.1286
4242,DE,Linkenheim-hochstetten,49.1372,8.4033
1895,DE,Heilbronn,49.1386,9.1954
3519,DE,Zandt,49.1387,12.7236
7539,DE,Kraichtal,49.1396,8.7715
1787,DE,Herxheim,49.1414,8.2215
7202,DE,Karlsdorf,49.1419,8.5378
185,DE,Schwaigern,49.1419,9.0419
6346,DE,Heilbronn,49.1423,9.2234
5313,DE,Miltach,49.1424,12.7726
3195,DE,Dahn,49.1448,7.7817
3500,DE,Ellhofen,49.1467,9.3219
2048,DE,Leingarten,49.1474,9.1089
6020,DE,Kuhardt,49.1483,8.3295
2807,DE,Weinsberg,49.1495,9.2983
8652,DE,Schluchtern,49.1497,9.1025
1709,DE,Kleinblittersdorf,49.15,7.0333
5932,DE,Gossersweiler-stein,49.15,7.9333
7932,DE,Stein,49.15,7.9333
7830,DE,M<fc>nchweiler,49.15,7.9667
8097,DE,Wiesental,49.15,9.4667
4165,DE,Arberg,49.15,10.6167
4245,DE,Absberg,49.15,10.8833
